"ID"	"Session"	"Date"	"Trades"	"Min. price"	"Max.price"	"Weighted avg. price"	"Weighted closing price"	"Volume in Securities"	"Volume in GEL"
"1321"	"GEB"	"546"	"16/08/05"	3	6.62	6.63	6.6234	NA	4500	29805.1
"1322"	"GEB"	"547"	"18/08/05"	5	6.71	6.72	6.7185	NA	561	3769.07
"1323"	"GEB"	"548"	"23/08/05"	2	6.72	6.72	6.72	NA	3282	22055.04
"1324"	"GEB"	"549"	"25/08/05"	1	6.73	6.73	6.73	NA	1518	10216.14
"1325"	"GEB"	"550"	"30/08/05"	1	6.73	6.73	6.73	NA	1200	8076
"1326"	"GEB"	"551"	"1/09/05"	4	6.73	6.73	6.73	NA	14100	94893
"1327"	"GEB"	"552"	"6/09/05"	2	6.73	6.73	6.73	NA	1000	6730
"1328"	"GEB"	"553"	"8/09/05"	2	6.73	6.73	6.73	NA	5477	36860.21
"1329"	"GEB"	"554"	"13/09/05"	1	6.73	6.73	6.73	NA	500	3365
"1330"	"GEB"	"555"	"15/09/05"	1	6.74	6.74	6.74	NA	200	1348
"1331"	"GEB"	"556"	"20/09/05"	9	6.7	6.78	6.7001	NA	1551660	10396245.84
"1332"	"GEB"	"557"	"22/09/05"	7	6.75	6.75	6.75	NA	5819	39278.25
"1333"	"GEB"	"558"	"27/09/05"	1	6.75	6.75	6.75	NA	142	958.5
"1334"	"GEB"	"559"	"29/09/05"	2	6.73	6.74	6.7311	NA	963	6482.04
"1335"	"GEB"	"560"	"4/10/05"	5	6.8	6.8	6.8	NA	16506	112240.8
"1336"	"GEB"	"561"	"6/10/05"	1	6.85	6.85	6.85	NA	620	4247
"1337"	"GEB"	"562"	"11/10/05"	4	6.85	6.85	6.85	NA	6448	44168.8
"1338"	"GEB"	"563"	"13/10/05"	1	6.85	6.85	6.85	NA	8	54.8
"1339"	"GEB"	"564"	"18/10/05"	4	6.9	6.9	6.9	NA	1181	8148.9
"1340"	"GEB"	"565"	"20/10/05"	1	7	7	7	NA	1000	7000
"1341"	"GEB"	"568"	"1/11/05"	2	7.1	7.1	7.1	NA	1000	7100
"1342"	"GEB"	"569"	"3/11/05"	4	7.12	7.12	7.12	NA	10079	71762.48
"1343"	"GEB"	"570"	"8/11/05"	2	7.13	7.13	7.13	NA	2000	14260
"1344"	"GEB"	"571"	"10/11/05"	4	7.14	7.14	7.14	NA	2000	14280
"1345"	"GEB"	"572"	"15/11/05"	6	7.29	7.31	7.3002	NA	2156	15739.28
"1346"	"GEB"	"573"	"17/11/05"	8	7.49	7.5	7.5	NA	9917	74377.49
"1347"	"GEB"	"574"	"22/11/05"	4	7.5	7.5	7.5	NA	5000	37500
"1348"	"GEB"	"575"	"24/11/05"	3	7.6	7.62	7.608	NA	2500	19020
"1349"	"GEB"	"576"	"29/11/05"	4	7.8	7.82	7.81	NA	4000	31240
"1350"	"GEB"	"577"	"1/12/05"	3	7.92	7.95	7.943	NA	4176	33169.92
"1351"	"GEB"	"578"	"6/12/05"	5	7.98	8.02	8.0129	NA	2543	20376.77
"1352"	"GEB"	"579"	"8/12/05"	12	8.03	8.04	8.0359	NA	4250	34152.5
"1353"	"GEB"	"580"	"13/12/05"	15	8.05	8.09	8.055	NA	16000	128880
"1354"	"GEB"	"581"	"15/12/05"	15	8.1	8.21	8.1408	NA	12408	101011.52
"1355"	"GEB"	"582"	"20/12/05"	9	8.23	8.24	8.2359	NA	13120	108055.1
"1356"	"GEB"	"583"	"22/12/05"	11	8.26	9	8.2783	NA	10090	83527.88
"1357"	"GEB"	"584"	"27/12/05"	11	8.3	8.35	8.3081	NA	12394	102970.6
"1358"	"GEB"	"585"	"29/12/05"	8	8.33	8.35	8.3451	NA	14926	124559.58
"1359"	"GEB"	"586"	"5/01/06"	5	8.35	8.35	8.35	NA	400	3340
"1360"	"GEB"	"587"	"10/01/06"	6	8.4	8.4	8.4	NA	4005	33642
"1361"	"GEB"	"588"	"12/01/06"	6	8.46	8.46	8.46	NA	3000	25380
"1362"	"GEB"	"589"	"17/01/06"	5	6	8.5	8.3419	NA	2135	17810
"1363"	"GEB"	"590"	"24/01/06"	7	8.54	8.54	8.54	NA	2640	22545.6
"1364"	"GEB"	"591"	"26/01/06"	6	8.59	8.59	8.59	NA	1962	16853.58
"1365"	"GEB"	"592"	"31/01/06"	6	8.6	8.6	8.6	NA	2041	17552.6
"1366"	"GEB"	"593"	"2/02/06"	23	8.63	8.64	8.6378	NA	6733	58158.12
"1367"	"GEB"	"594"	"7/02/06"	9	8.63	8.69	8.6755	NA	2200	19086
"1368"	"GEB"	"595"	"9/02/06"	18	8.75	8.76	8.7593	NA	7000	61315.25
"1369"	"GEB"	"596"	"14/02/06"	4	8.85	8.85	8.85	NA	750	6637.5
"1370"	"GEB"	"597"	"16/02/06"	5	9.1	9.1	9.1	NA	40540	368914
"1371"	"GEB"	"598"	"21/02/06"	10	9.1	9.5	9.1001	NA	11742	106853
"1372"	"GEB"	"599"	"23/02/06"	7	9.15	9.15	9.15	NA	3795	34724.25
"1373"	"GEB"	"600"	"28/02/06"	5	9.19	9.19	9.19	NA	3500	32165
"1374"	"GEB"	"601"	"2/03/06"	17	9.25	9.25	9.25	NA	6702	61993.5
"1375"	"GEB"	"602"	"7/03/06"	3	9.31	9.31	9.31	NA	3050	28395.5
"1376"	"GEB"	"603"	"9/03/06"	13	9.38	9.38	9.38	NA	3090	28984.2
"1377"	"GEB"	"604"	"14/03/06"	10	9.41	9.5	9.4998	NA	4338	41209.95
"1378"	"GEB"	"605"	"16/03/06"	5	9.6	9.81	9.6555	NA	4650	44898
"1379"	"GEB"	"606"	"21/03/06"	16	9.9	9.95	9.9016	NA	21406	211954.4
"1380"	"GEB"	"607"	"23/03/06"	34	9.97	10	9.9986	NA	16729	167266.13
"1381"	"GEB"	"608"	"28/03/06"	12	10	10	10	NA	11050	110500
"1382"	"GEB"	"609"	"30/03/06"	13	10	10	10	NA	8560	85600
"1383"	"GEB"	"610"	"4/04/06"	12	10.02	10.02	10.02	NA	3900	39078
"1384"	"GEB"	"611"	"6/04/06"	22	10.04	10.04	10.04	NA	3817	38322.68
"1385"	"GEB"	"612"	"11/04/06"	20	10.05	10.05	10.05	NA	2770	27838.5
"1386"	"GEB"	"613"	"13/04/06"	17	10.05	10.05	10.05	NA	2500	25125
"1387"	"GEB"	"614"	"18/04/06"	28	10.07	10.07	10.07	NA	13648	137435.36
"1388"	"GEB"	"615"	"20/04/06"	15	10.08	10.08	10.08	NA	6400	64512
"1389"	"GEB"	"616"	"25/04/06"	18	10.1	10.1	10.1	NA	15241	153934.1
"1390"	"GEB"	"617"	"27/04/06"	15	10.12	10.12	10.12	NA	10873	110034.76
"1391"	"GEB"	"618"	"2/05/06"	4	12.59	12.75	12.6154	NA	2427349	30621923.91
"1392"	"GEB"	"619"	"4/05/06"	8	10	12.79	12.7189	NA	23383	297405
"1393"	"GEB"	"620"	"11/05/06"	2	10	12.75	12.7063	NA	3150	40025
"1394"	"GEB"	"621"	"16/05/06"	25	12.75	12.83	12.8206	NA	38850	498082
"1395"	"GEB"	"622"	"18/05/06"	18	12.86	13	12.8672	NA	13434	172857.42
"1396"	"GEB"	"623"	"23/05/06"	18	12.9	12.9	12.9	NA	16427	211908.3
"1397"	"GEB"	"624"	"25/05/06"	12	12.87	13	12.902	NA	2970	38319
"1398"	"GEB"	"625"	"30/05/06"	24	12.9	12.9	12.9	NA	5639	72743.1
"1399"	"GEB"	"626"	"1/06/06"	10	12.85	13.25	12.8872	NA	4203	54164.75
"1400"	"GEB"	"627"	"6/06/06"	5	12.84	12.84	12.84	NA	3919	50319.96
"1401"	"GEB"	"628"	"8/06/06"	8	12.8	12.9	12.8392	NA	4359	55966.15
"1402"	"GEB"	"629"	"13/06/06"	14	12.85	12.86	12.8578	NA	4374	56239.9
"1403"	"GEB"	"630"	"15/06/06"	16	12.83	12.87	12.8612	NA	8805	113242.65
"1404"	"GEB"	"631"	"20/06/06"	20	12.75	12.88	12.7856	NA	25002	319666
"1405"	"GEB"	"632"	"22/06/06"	26	12.75	12.88	12.8537	NA	8779	112842.43
"1406"	"GEB"	"633"	"27/06/06"	16	12.75	12.89	12.8602	NA	7049	90651.61
"1407"	"GEB"	"634"	"29/06/06"	16	12.9	12.91	12.9001	NA	13629	175815.1
"1408"	"GEB"	"635"	"4/07/06"	15	12.93	12.94	12.9305	NA	7399	95673.07
"1409"	"GEB"	"636"	"6/07/06"	14	12.97	13	12.9714	NA	12744	165307.83
"1410"	"GEB"	"637"	"11/07/06"	25	13	13.07	13.0609	NA	12516	163469.86
"1411"	"GEB"	"638"	"13/07/06"	14	13.21	13.22	13.2109	NA	5696	75249.16
"1412"	"GEB"	"639"	"18/07/06"	23	13.44	14	13.7191	NA	8137	111632.05
"1413"	"GEB"	"640"	"20/07/06"	34	14	14.03	14.0241	NA	6039	84691.58
"1414"	"GEB"	"641"	"25/07/06"	18	14	14.55	14.3531	NA	4703	67502.55
"1415"	"GEB"	"642"	"27/07/06"	41	14.7	15.01	14.9753	NA	8949	134014.11
"1416"	"GEB"	"643"	"1/08/06"	29	15.15	15.4	15.288	NA	5013	76638.55
"1417"	"GEB"	"644"	"3/08/06"	22	15.4	15.4	15.4	NA	3437	52929.8
"1418"	"GEB"	"645"	"8/08/06"	18	15.8	15.8	15.8	NA	4202	66391.6
"1419"	"GEB"	"646"	"10/08/06"	28	16	16.1	16.0349	NA	4175	66945.8
"1420"	"GEB"	"647"	"15/08/06"	22	16.5	16.55	16.5018	NA	5542	91453
"1421"	"GEB"	"648"	"17/08/06"	17	16.86	16.86	16.86	NA	3032	51119.52
"1422"	"GEB"	"649"	"22/08/06"	23	17	17.01	17.003	NA	2357	40076.05
"1423"	"GEB"	"650"	"24/08/06"	17	17.25	17.3	17.2579	NA	1872	32306.7
"1424"	"GEB"	"651"	"29/08/06"	45	17.27	17.31	17.3027	NA	2043	35349.33
"1425"	"GEB"	"652"	"31/08/06"	31	17.35	17.45	17.3944	NA	2426	42198.9
"1426"	"GEB"	"653"	"5/09/06"	19	17.48	17.5	17.4871	NA	3189	55766.52
"1427"	"GEB"	"654"	"7/09/06"	10	17.5	17.57	17.5404	NA	1000	17540.4
"1428"	"GEB"	"655"	"12/09/06"	20	17.5	17.6	17.5807	NA	5260	92474.6
"1429"	"GEB"	"656"	"14/09/06"	15	17.6	17.6	17.6	NA	1864	32806.4
"1430"	"GEB"	"657"	"19/09/06"	32	17.6	17.74	17.6648	NA	14770	260909.62
"1431"	"GEB"	"658"	"21/09/06"	26	17.76	17.8	17.765	NA	2430	43168.84
"1432"	"GEB"	"659"	"26/09/06"	28	17.89	17.9	17.8905	NA	5209	93191.85
"1433"	"GEB"	"660"	"28/09/06"	53	18	19	18.3552	NA	11987	220024.35
"1434"	"GEB"	"661"	"3/10/06"	28	17.9	19.1	19.0932	NA	8632	164812.35
"1435"	"GEB"	"662"	"10/10/06"	33	18	19.2	18.8675	NA	19900	375462.39
"1436"	"GEB"	"663"	"12/10/06"	20	19	19.4	19.2668	NA	16826	324182.8
"1437"	"GEB"	"664"	"17/10/06"	21	19.5	19.5	19.5	NA	16989	331285.5
"1438"	"GEB"	"665"	"19/10/06"	21	19.5	19.58	19.5521	NA	10275	200897.5
"1439"	"GEB"	"666"	"24/10/06"	22	19.5	19.58	19.5698	NA	14517	284094.96
"1440"	"GEB"	"667"	"26/10/06"	21	19.57	19.72	19.7074	NA	16236	319969.5
"1441"	"GEB"	"668"	"31/10/06"	15	19.95	19.95	19.95	NA	12380	246981
"1442"	"GEB"	"669"	"2/11/06"	27	20	20.26	20.2535	20.26	9340	189167.32
"1443"	"GEB"	"670"	"7/11/06"	21	20.26	20.6	20.585	10.0171	12970	266982.78
"1444"	"GEB"	"671"	"9/11/06"	18	21.2	21.31	21.2025	21.2248	12377	262423.06
"1445"	"GEB"	"672"	"14/11/06"	29	21.62	22	21.6215	21.62	18254	394679.02
"1446"	"GEB"	"673"	"16/11/06"	18	21.85	22.63	21.8647	21.883	12437	271931.42
"1447"	"GEB"	"674"	"21/11/06"	35	22.15	23.22	22.7229	23.1845	9129	207437.3
"1448"	"GEB"	"675"	"28/11/06"	27	27.5	28.7	27.716	27.9375	2566	71119.22
"1449"	"GEB"	"676"	"30/11/06"	38	30	33	32.5861	33	8050	262318.5
"1450"	"GEB"	"677"	"5/12/06"	40	33	35.5	34.2772	34.5348	14277	489376.14
"1451"	"GEB"	"678"	"7/12/06"	19	33	34.2	33.3946	33.5155	4391	146635.8
"1452"	"GEB"	"679"	"12/12/06"	8	30.55	33	30.9391	30.7775	2283	70634
"1453"	"GEB"	"680"	"14/12/06"	13	31.8	32	31.9999	31.9991	4692	150143.6
"1454"	"GEB"	"681"	"19/12/06"	26	32.1	33.7	32.8495	33.3754	8920	293017.7
"1455"	"GEB"	"682"	"21/12/06"	20	32.5	33	32.8017	32.5724	5490	180081.5
"1456"	"GEB"	"683"	"26/12/06"	13	32.7	32.8	32.7949	32.7745	3990	130851.8
"1457"	"GEB"	"684"	"28/12/06"	21	32	32.8	32.5614	32.7864	8907	290024.4
"1458"	"GEB"	"685"	"4/01/07"	19	32.75	32.81	32.7986	32.8	8356	274065.01
"1459"	"GEB"	"686"	"9/01/07"	14	32.85	32.9	32.8966	32.9	5085	167278.98
"1460"	"GEB"	"687"	"11/01/07"	8	32.9	33.2	33.0477	33.2	325	10740.5
"1461"	"GEB"	"688"	"16/01/07"	23	33.05	34	33.5478	34	6720	225441.2
"1462"	"GEB"	"689"	"18/01/07"	25	34	36.1	34.9551	35.6319	19191	670823.61
"1463"	"GEB"	"690"	"23/01/07"	27	37	39	37.5872	38.9291	7241	272169.2
"1464"	"GEB"	"691"	"25/01/07"	32	39	43	41.4024	43	2805	116133.6
"1465"	"GEB"	"692"	"30/01/07"	32	42.51	44.2	43.6651	44.1648	7364	321550.09
"1466"	"GEB"	"693"	"1/02/07"	27	44	45	44.1606	44.2863	21020	928256.2
"1467"	"GEB"	"694"	"6/02/07"	25	46	48.5	46.7511	46.9215	6377	298131.75
"1468"	"GEB"	"695"	"8/02/07"	17	46	46.23	46.017	46	48725	2242167.85
"1469"	"GEB"	"696"	"13/02/07"	29	45.8	47.1	46.1478	46.218	5723	264104.11
"1470"	"GEB"	"697"	"15/02/07"	56	46	47.1	46.2305	46.1945	10513	486021
"1471"	"GEB"	"698"	"21/02/07"	33	46.5	48	47.446	48	10397	493296.28
"1472"	"GEB"	"699"	"22/02/07"	5	47.13	47.7	47.6255	47.7	156	7429.58
"1473"	"GEB"	"700"	"27/02/07"	16	49.5	54	50.3755	50.51	4127	207899.79
"1474"	"GEB"	"701"	"1/03/07"	16	47.1	50.02	49.7066	50	9028	448751.12
"1475"	"GEB"	"702"	"6/03/07"	20	45	46.1	45.8108	46.0145	6038	276605.31
"1476"	"GEB"	"703"	"13/03/07"	20	46	49	47.7501	46.611	5608	267782.5
"1477"	"GEB"	"704"	"15/03/07"	11	48	49	48.433	49	899	43541.3
"1478"	"GEB"	"705"	"20/03/07"	18	47.2	48.85	47.669	48.6395	1576	75126.35
"1479"	"GEB"	"706"	"22/03/07"	18	46	48	47.0959	47.5878	2609	122873.27
"1480"	"GEB"	"707"	"27/03/07"	25	47	49	48.197	48.464	4239	204307.13
"1481"	"GEB"	"708"	"29/03/07"	32	47	49	48.5183	48.9401	8423	408669.74
"1482"	"GEB"	"709"	"3/04/07"	33	47.3	50	48.8321	50	4576	223455.87
"1483"	"GEB"	"710"	"5/04/07"	19	48.2	50.01	49.8072	50.0002	3965	197485.7
"1484"	"GEB"	"711"	"10/04/07"	5	50	50	50	50	1111	55550
"1485"	"GEB"	"712"	"12/04/07"	13	50	50	50	50	3692	184600
"1486"	"GEB"	"713"	"17/04/07"	11	50	50	50	50	2950	147500
"1487"	"GEB"	"714"	"19/04/07"	11	50	50.1	50.022	50	2768	138460.8
"1488"	"GEB"	"715"	"24/04/07"	11	50	51.5	50.8955	51.5	1274	64840.88
"1489"	"GEB"	"716"	"26/04/07"	33	51	52	51.4225	52	1934	99451.15
"1490"	"GEB"	"717"	"2/05/07"	16	51.5	52.5	52.1965	52.5	1407	73440.42
"1491"	"GEB"	"718"	"4/05/07"	24	52.45	55	53.96	55	2855	154055.8
"1492"	"GEB"	"719"	"7/05/07"	6	53.1	54.35	53.7986	54.35	476	25608.15
"1493"	"GEB"	"720"	"11/05/07"	11	53.5	55.12	55.0032	55	1323	72769.2
"1494"	"GEB"	"721"	"14/05/07"	5	55	55	55	55	250	13750
"1495"	"GEB"	"722"	"16/05/07"	9	57	57.3	57.1323	57.2314	456	26052.34
"1496"	"GEB"	"723"	"18/05/07"	9	60.05	62	61.1112	61.1563	593	36238.95
"1497"	"GEB"	"724"	"21/05/07"	13	61.56	62	61.8023	62	2770	171192.27
"1498"	"GEB"	"725"	"23/05/07"	27	61.5	62	61.841	62	1616	99935.1
"1499"	"GEB"	"726"	"25/05/07"	15	62	62	62	62	1690	104780
"1500"	"GEB"	"727"	"28/05/07"	11	60.5	61	60.9847	61	1636	99771
"1501"	"GEB"	"728"	"30/05/07"	19	60	60	60	60	3070	184200
"1502"	"GEB"	"729"	"1/06/07"	24	60	61	60.1747	61	1247	75037.9
"1503"	"GEB"	"730"	"4/06/07"	7	60	60	60	60	500	30000
"1504"	"GEB"	"731"	"6/06/07"	18	58	58	58	58	1990	115420
"1505"	"GEB"	"732"	"8/06/07"	11	60	60	60	60	500	30000
"1506"	"GEB"	"733"	"11/06/07"	4	60	60	60	60	482	28920
"1507"	"GEB"	"734"	"13/06/07"	9	59	60	59.8528	60	924	55304
"1508"	"GEB"	"735"	"15/06/07"	10	58	60	59.917	59.1798	723	43319.96
"1509"	"GEB"	"736"	"18/06/07"	8	59.5	60	59.8781	60	878	52573
"1510"	"GEB"	"737"	"20/06/07"	16	60	60	60	60	1470	88200
"1511"	"GEB"	"738"	"22/06/07"	16	60	60	60	60	2370	142200
"1512"	"GEB"	"739"	"25/06/07"	8	60	60	60	60	1245	74700
"1513"	"GEB"	"740"	"27/06/07"	21	61	62.5	62.2661	62.3948	4286	266872.5
"1514"	"GEB"	"741"	"29/06/07"	20	63	65	64.7462	65	2216	143477.5
"1515"	"GEB"	"742"	"2/07/07"	22	65	66	65.9343	65.5788	2913	192066.64
"1516"	"GEB"	"743"	"4/07/07"	12	66	66	66	66	987	65142
"1517"	"GEB"	"744"	"6/07/07"	11	66	66.15	66.033	66	1037	68476.2
"1518"	"GEB"	"745"	"9/07/07"	10	66	66	66	66	506	33396
"1519"	"GEB"	"746"	"11/07/07"	18	66	66	66	66	1460	96360
"1520"	"GEB"	"747"	"13/07/07"	10	66	66	66	66	1460	96360
"1521"	"GEB"	"748"	"16/07/07"	16	66	66	66	66	561	37026
"1522"	"GEB"	"749"	"18/07/07"	32	66	66	66	66	1409	92994
"1523"	"GEB"	"750"	"20/07/07"	17	66.01	66.16	66.1019	66.0622	2500	165254.75
"1524"	"GEB"	"751"	"23/07/07"	3	66.15	67	66.8369	67	521	34822
"1525"	"GEB"	"752"	"25/07/07"	19	66.99	67	66.9995	67	2502	167632.8
"1526"	"GEB"	"753"	"27/07/07"	6	65.9	66	65.9938	66	563	37154.5
"1527"	"GEB"	"754"	"30/07/07"	16	65.9	66	65.9993	65.9937	1583	104476.95
"1528"	"GEB"	"755"	"1/08/07"	15	66	66	66	66	1078	71148
"1529"	"GEB"	"756"	"3/08/07"	9	65	65.5	65.0078	65	639	41540
"1530"	"GEB"	"757"	"6/08/07"	3	65	65	65	65	64	4160
"1531"	"GEB"	"758"	"8/08/07"	12	65	65.1	65.0014	65.0136	738	47971
"1532"	"GEB"	"759"	"10/08/07"	3	64	64	64	64	469	30016
"1533"	"GEB"	"760"	"13/08/07"	7	64	64.08	64.051	64.08	471	30168
"1534"	"GEB"	"761"	"15/08/07"	7	64	64.04	64.0044	64.0321	495	31682.2
"1535"	"GEB"	"762"	"17/08/07"	27	60	60.05	60.0022	60	3758	225488.3
"1536"	"GEB"	"763"	"20/08/07"	1	60	60	60	60	50	3000
"1537"	"GEB"	"764"	"22/08/07"	5	60	60.12	60.1063	60.1	320	19234
"1538"	"GEB"	"765"	"24/08/07"	10	60	60.16	60.0372	60	1150	69042.76
"1539"	"GEB"	"767"	"29/08/07"	5	60.03	60.1	60.0348	60.0764	330	19811.48
"1540"	"GEB"	"768"	"31/08/07"	4	60.22	60.22	60.22	60.22	163	9815.86
"1541"	"GEB"	"769"	"3/09/07"	26	60.5	60.6	60.5716	60.6	263	15930.34
"1542"	"GEB"	"770"	"5/09/07"	19	60.46	60.7	60.5304	60.46	500	30265.2
"1543"	"GEB"	"771"	"7/09/07"	3	60.51	60.51	60.51	60.51	808	48892.08
"1544"	"GEB"	"772"	"10/09/07"	6	60.55	60.56	60.553	60.55	171	10354.61
"1545"	"GEB"	"773"	"12/09/07"	18	60	60.05	60.0013	60.0069	1131	67861.45
"1546"	"GEB"	"774"	"14/09/07"	4	59	60	59.4306	60	360	21395
"1547"	"GEB"	"775"	"17/09/07"	13	59	59	59	59	1652	97468
"1548"	"GEB"	"776"	"19/09/07"	14	57.5	58	57.7091	57.5	1968	113571.5
"1549"	"GEB"	"777"	"21/09/07"	5	57.5	58	57.5587	57.5	2250	129507
"1550"	"GEB"	"778"	"24/09/07"	13	57	57.5	57.4165	57	907	52076.73
"1551"	"GEB"	"779"	"26/09/07"	52	56.8	57.1	56.9896	57	7530	429132
"1552"	"GEB"	"780"	"28/09/07"	14	56.5	57	56.6919	56.5	1481	83960.7
"1553"	"GEB"	"781"	"1/10/07"	16	56	56.5	56.1669	56	1567	88013.5
"1554"	"GEB"	"782"	"3/10/07"	22	56	56.5	56.3505	56.5	2000	112700.97
"1555"	"GEB"	"783"	"5/10/07"	30	55.9	56.01	55.998	56	2840	159034.2
"1556"	"GEB"	"784"	"8/10/07"	9	55	55.01	55.0003	55	375	20625.1
"1557"	"GEB"	"785"	"10/10/07"	5	53.5	54.99	54.67	53.5	433	23672.1
"1558"	"GEB"	"786"	"12/10/07"	3	54	54.99	54.1551	54	415	22474.35
"1559"	"GEB"	"787"	"15/10/07"	9	53.9	54	53.9856	54	2810	151699.4
"1560"	"GEB"	"788"	"17/10/07"	16	53	53.5	53.0856	53	9129	484618.5
"1561"	"GEB"	"789"	"19/10/07"	7	52.5	53	52.9382	52.7573	2669	141292
"1562"	"GEB"	"790"	"22/10/07"	6	52	52	52	52	3348	174096
"1563"	"GEB"	"791"	"24/10/07"	17	51	52	51.4514	51.8053	1303	67041.14
"1564"	"GEB"	"792"	"26/10/07"	13	51.49	52	51.5459	51.9844	4237	218399.9
"1565"	"GEB"	"793"	"29/10/07"	7	51	51.5	51.2315	51	1436	73568.5
"1566"	"GEB"	"794"	"31/10/07"	11	51	51	51	51	6631	338181
"1567"	"GEB"	"796"	"5/11/07"	12	49	51	50.1565	49.9082	10834	543395.1
"1568"	"GEB"	"797"	"7/11/07"	22	48	50	48.9078	48	3297	161249.03
"1569"	"GEB"	"798"	"9/11/07"	6	48	49	48.9233	48.99	3972	194323.4
"1570"	"GEB"	"799"	"12/11/07"	3	49	49.98	49.4774	49	390	19296.2
"1571"	"GEB"	"800"	"14/11/07"	9	49.5	51	49.7216	50.2319	10194	506862
"1572"	"GEB"	"801"	"16/11/07"	7	50.01	50.5	50.0671	50.4419	1143	57226.69
"1573"	"GEB"	"802"	"19/11/07"	5	50	51	50.5781	50	520	26300.6
"1574"	"GEB"	"803"	"21/11/07"	4	50	50.5	50.2514	50.5	690	34673.45
"1575"	"GEB"	"804"	"26/11/07"	9	50	50.1	50.0391	50.0371	3314	165829.74
"1576"	"GEB"	"805"	"28/11/07"	9	47.5	48	47.8044	48	1789	85522
"1577"	"GEB"	"806"	"30/11/07"	12	47	47.5	47.1537	47.3752	11344	534911.73
"1578"	"GEB"	"807"	"3/12/07"	6	47	47.6	47.0177	47	13165	618988.15
"1579"	"GEB"	"808"	"5/12/07"	4	47.9	48	47.9953	48	472	22653.8
"1580"	"GEB"	"809"	"7/12/07"	9	47	48	47.83	47.9305	981	46921.2
"1581"	"GEB"	"810"	"10/12/07"	8	48	48	48	48	1748	83904
"1582"	"GEB"	"811"	"12/12/07"	13	48	48.15	48.0024	48.0147	13644	654944.14
"1583"	"GEB"	"812"	"14/12/07"	4	47.1	48.01	47.1939	47.15	161	7598.22
"1584"	"GEB"	"813"	"17/12/07"	5	47	47.11	47.0131	47.1005	5947	279586.75
"1585"	"GEB"	"814"	"19/12/07"	14	47	47.2	47.0083	47	4197	197293.9
"1586"	"GEB"	"815"	"21/12/07"	14	46	46.1	46.0013	46	3830	176184.8
"1587"	"GEB"	"816"	"24/12/07"	39	45.3	46	45.3861	45.3529	6610	300001.8
"1588"	"GEB"	"817"	"26/12/07"	8	45.5	46	45.8576	45.5	1650	75665
"1589"	"GEB"	"818"	"28/12/07"	8	45	45.01	45.0001	45	1371	61695.09
"1590"	"GEB"	"820"	"9/01/08"	9	45	45.1	45.0366	45.008	1086	48909.7
"1591"	"GEB"	"821"	"11/01/08"	4	45	45.1	45.0461	45.1	434	19550
"1592"	"GEB"	"822"	"14/01/08"	5	45	45	45	45	516	23220
"1593"	"GEB"	"823"	"16/01/08"	4	45	45	45	45	1397	62865
"1594"	"GEB"	"824"	"18/01/08"	2	44	45	44.0909	44	330	14550
"1595"	"GEB"	"825"	"21/01/08"	4	44	44	44	44	1283	56452
"1596"	"GEB"	"826"	"23/01/08"	14	40	40	40	40	13165	526600
"1597"	"GEB"	"827"	"25/01/08"	9	40	40	40	40	4494	179760
"1598"	"GEB"	"828"	"28/01/08"	8	40	40	40	40	3797	151880
"1599"	"GEB"	"829"	"30/01/08"	15	40	40	40	40	7179	287160
"1600"	"GEB"	"830"	"1/02/08"	1	40	40	40	40	100	4000
"1601"	"GEB"	"831"	"4/02/08"	1	40	40	40	40	100	4000
"1602"	"GEB"	"833"	"8/02/08"	3	40	40	40	40	2319	92760
"1603"	"GEB"	"834"	"11/02/08"	10	40	40	40	40	1952	78080
"1604"	"GEB"	"835"	"13/02/08"	3	39.25	39.25	39.25	39.25	500	19625
"1605"	"GEB"	"836"	"15/02/08"	10	39.25	39.25	39.25	39.25	1151	45176.75
"1606"	"GEB"	"837"	"18/02/08"	6	39.25	39.25	39.25	39.25	5666	222390.5
"1607"	"GEB"	"838"	"20/02/08"	9	39	39.25	39.1301	39.25	8674	339414.18
"1608"	"GEB"	"839"	"22/02/08"	7	39.1	39.25	39.1655	39.25	710	27807.5
"1609"	"GEB"	"840"	"25/02/08"	3	39	39	39	39	300	11700
"1610"	"GEB"	"841"	"27/02/08"	10	39	39	39	39	1708	66612
"1611"	"GEB"	"843"	"5/03/08"	5	38.5	38.5	38.5	38.5	1300	50050
"1612"	"GEB"	"844"	"7/03/08"	4	38	38.5	38.1126	38	759	28927.5
"1613"	"GEB"	"845"	"10/03/08"	3	38	38	38	38	1600	60800
"1614"	"GEB"	"846"	"12/03/08"	8	37.5	37.5	37.5	37.5	9630	361125
"1615"	"GEB"	"847"	"14/03/08"	16	36.5	37	36.9966	37	14644	541778
"1616"	"GEB"	"848"	"17/03/08"	16	36	36	36	36	2032	73152
"1617"	"GEB"	"849"	"19/03/08"	11	35.5	36	35.7684	35.5	4618	165178.5
"1618"	"GEB"	"850"	"21/03/08"	16	34.5	35	34.8836	34.5	8073	281615.19
"1619"	"GEB"	"851"	"24/03/08"	14	34	34	34	34	7711	262174
"1620"	"GEB"	"852"	"26/03/08"	12	34	34	34	34	11571	393414
"1621"	"GEB"	"853"	"28/03/08"	9	34	34	34	34	3620	123080
"1622"	"GEB"	"854"	"31/03/08"	8	34	34	34	34	2690	91460
"1623"	"GEB"	"855"	"2/04/08"	14	34	34.01	34.0003	34.003	4035	137191.2
